v1,two_yr_recidivism,number_of_priors,age_above_fourtyfive,age_below_twentyfive,female,misdemeanor,ethnicity,probability,predicted,recidivism
3751,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
2619,no,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,0
5500,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
1086,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
2482,no,-.47355494,yes,no,Female,yes,Caucasian,.18147381,0,0
4438,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
570,no,-.26275212,yes,no,Female,no,Caucasian,.22268926,0,0
1333,no,-.47355494,yes,no,Female,no,Caucasian,.22906137,0,0
2666,yes,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,1
5358,no,.58045918,yes,no,Female,no,Caucasian,.39686412,0,0
3416,no,-.68435776,no,yes,Female,no,Caucasian,.48173422,0,0
5826,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
882,no,-.26275212,yes,no,Male,no,Caucasian,.30288821,0,0
5323,no,-.47355494,no,no,Female,yes,Caucasian,.31564334,0,0
107,no,-.0519493,yes,no,Male,yes,Caucasian,.30247703,0,0
3911,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
4997,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
1672,no,-.68435776,no,no,Female,no,Caucasian,.3203007,0,0
4619,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
3124,no,-.47355494,no,no,Female,yes,Caucasian,.3023544,0,0
1847,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
814,yes,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,1
4240,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
1012,no,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,0
3983,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
1459,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
5059,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
5216,no,.15885352,no,no,Female,yes,Caucasian,.43682998,0,0
5090,no,.36965632,yes,no,Male,no,Caucasian,.4239566,0,0
2260,no,-.26275212,no,no,Male,yes,Caucasian,.4221195,0,0
4944,yes,-.68435776,no,no,Female,no,Caucasian,.29848161,0,1
5673,yes,-.26275212,no,no,Male,yes,Caucasian,.43198031,0,1
506,no,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,0
5859,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
5341,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
607,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
1542,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
536,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
918,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1280,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
3787,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
4464,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
3486,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
170,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
953,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
1765,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
5849,yes,-.26275212,no,no,Male,yes,Caucasian,.4221195,0,1
2176,yes,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,1
1749,no,-.26275212,yes,no,Male,yes,Caucasian,.26932016,0,0
3989,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
3622,yes,.15885352,yes,no,Male,no,Caucasian,.40473026,0,1
3791,no,-.68435776,no,no,Female,yes,Caucasian,.27945983,0,0
954,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
3669,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
2668,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
581,yes,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,1
4835,no,-.26275212,no,no,Male,yes,Caucasian,.4221195,0,0
2471,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
3354,no,-.68435776,no,yes,Female,yes,Caucasian,.44097969,0,0
1787,no,-.26275212,yes,no,Male,yes,Caucasian,.28412876,0,0
923,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
4074,no,.15885352,yes,no,Male,yes,Caucasian,.3269124,0,0
550,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
2876,no,-.68435776,no,no,Female,no,Caucasian,.32263231,0,0
4081,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
2776,no,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,0
2023,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
3328,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
2682,no,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,0
720,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
5812,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
2115,yes,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,1
1258,no,.36965632,no,no,Female,no,Caucasian,.49337134,0,0
3761,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
92,no,-.47355494,no,no,Female,no,Caucasian,.36611509,0,0
3843,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
432,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
1220,no,-.26275212,yes,no,Female,no,Caucasian,.25429767,0,0
2718,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
4463,no,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,0
2450,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
5276,no,-.47355494,yes,no,Male,yes,Caucasian,.25167903,0,0
5277,yes,-.47355494,no,no,Female,no,Caucasian,.35707733,0,1
1848,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3065,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
715,no,.15885352,yes,no,Male,yes,Caucasian,.34763053,0,0
3164,no,-.47355494,no,no,Female,yes,Caucasian,.32002422,0,0
1755,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
4870,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
1930,no,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,0
2527,yes,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,1
4557,no,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,0
4250,no,-.47355494,no,no,Female,yes,Caucasian,.32002422,0,0
2216,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3840,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
1805,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
1892,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
2632,yes,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,1
3296,yes,-.26275212,no,no,Female,no,Caucasian,.40459022,0,1
2929,no,-.0519493,yes,no,Male,yes,Caucasian,.31897891,0,0
5122,no,-.68435776,no,no,Female,no,Caucasian,.32927537,0,0
1021,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
2078,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
5912,yes,-.26275212,yes,no,Male,yes,Caucasian,.25473112,0,1
2811,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
1341,no,-.47355494,yes,no,Female,yes,Caucasian,.1589991,0,0
3962,yes,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,1
5895,no,-.68435776,no,no,Female,no,Caucasian,.3203007,0,0
968,no,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,0
1070,no,-.47355494,yes,no,Female,yes,Caucasian,.1914538,0,0
554,yes,-.47355494,no,no,Male,no,Caucasian,.44800654,0,1
1613,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
1246,no,-.47355494,yes,no,Female,no,Caucasian,.22906137,0,0
1544,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
5641,no,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,0
4401,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
1501,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
1128,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
3651,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
5058,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
4582,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
4105,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
3192,yes,.15885352,no,no,Female,no,Caucasian,.45211703,0,1
5564,yes,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,1
997,yes,-.26275212,no,no,Female,no,Caucasian,.40459022,0,1
6149,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
3581,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
5213,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
285,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
5393,yes,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,1
2125,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
5486,yes,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,1
3508,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
2852,no,-.68435776,no,no,Female,yes,Caucasian,.27945983,0,0
2215,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
130,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
5362,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
1274,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3216,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
2500,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
5867,no,-.68435776,no,no,Female,no,Caucasian,.32927537,0,0
2793,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
5978,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
967,yes,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,1
4034,no,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,0
5627,no,-.68435776,yes,no,Female,no,Caucasian,.187775,0,0
4205,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
3515,yes,-.68435776,no,no,Female,no,Caucasian,.29848161,0,1
118,yes,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,1
1938,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
3884,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3386,no,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,0
4726,yes,-.68435776,no,no,Male,no,Caucasian,.3977409,0,1
5384,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
2825,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
2106,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
5200,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3985,yes,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,1
4573,yes,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,1
6038,yes,-.26275212,no,no,Male,yes,Caucasian,.42408159,0,1
2583,yes,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,1
670,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
5725,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
4697,yes,-.47355494,no,no,Female,yes,Caucasian,.31564334,0,1
3495,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
2463,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
5544,no,-.68435776,yes,no,Female,yes,Caucasian,.16605234,0,0
1434,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
1062,yes,-.68435776,no,no,Female,no,Caucasian,.30348527,0,1
4832,no,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,0
4393,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
279,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
1213,yes,-.47355494,no,no,Male,no,Caucasian,.44063184,0,1
4727,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
900,no,-.68435776,no,no,Female,no,Caucasian,.32263231,0,0
3481,no,-.26275212,no,no,Male,yes,Caucasian,.42408159,0,0
4595,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
5201,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
1576,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
242,no,-.0519493,yes,no,Male,no,Caucasian,.36563179,0,0
4986,no,-.68435776,yes,no,Female,no,Caucasian,.19648245,0,0
3201,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
5913,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
563,no,-.47355494,yes,no,Male,yes,Caucasian,.22283636,0,0
5803,no,-.47355494,no,no,Female,no,Caucasian,.36611509,0,0
3995,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
3267,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
3506,yes,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,1
5340,no,-.26275212,yes,no,Female,no,Caucasian,.22268926,0,0
1464,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
1651,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
3316,yes,.15885352,yes,no,Male,yes,Caucasian,.3269124,0,1
5172,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
494,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
4808,no,-.26275212,yes,no,Male,yes,Caucasian,.25473112,0,0
1232,yes,-.0519493,yes,no,Male,yes,Caucasian,.30247703,0,1
5592,no,-.68435776,yes,no,Female,no,Caucasian,.187775,0,0
3766,no,-.47355494,no,no,Female,no,Caucasian,.3616004,0,0
2122,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
3317,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
5146,yes,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,1
3061,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1554,no,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,0
45,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
82,no,-.68435776,no,yes,Female,no,Caucasian,.47381425,0,0
4351,no,-.47355494,yes,no,Female,yes,Caucasian,.1589991,0,0
6059,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
4004,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
2495,yes,.79126197,yes,no,Female,no,Caucasian,.44069263,0,1
3344,yes,.58045918,yes,no,Male,yes,Caucasian,.43495697,0,1
3965,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
5918,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
5910,yes,-.47355494,no,no,Female,yes,Caucasian,.3023544,0,1
3270,no,-.68435776,no,no,Female,yes,Caucasian,.27945983,0,0
4270,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
4156,yes,-.68435776,no,no,Male,no,Caucasian,.3977409,0,1
91,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
281,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
699,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
5371,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
2246,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
2939,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
5522,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
3220,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
2640,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
6127,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
6026,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
1196,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
3144,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
1125,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
4197,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
4793,yes,.79126197,yes,no,Female,yes,Caucasian,.3965601,0,1
2222,no,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,0
3242,yes,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,1
349,no,-.26275212,yes,no,Female,yes,Caucasian,.21971722,0,0
312,yes,-.47355494,yes,no,Female,yes,Caucasian,.18230467,0,1
4909,yes,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,1
3517,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
5631,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
386,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
1626,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
3357,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
2945,yes,-.68435776,no,no,Male,no,Caucasian,.3977409,0,1
99,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
3349,yes,-.47355494,no,no,Female,yes,Caucasian,.2897909,0,1
2740,yes,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,1
962,no,.58045918,yes,no,Female,yes,Caucasian,.35798123,0,0
5274,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
3974,no,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,0
2948,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
1786,no,-.68435776,no,yes,Female,no,Caucasian,.48173422,0,0
5306,no,-.68435776,no,no,Female,no,Caucasian,.30348527,0,0
1721,no,-.47355494,no,no,Female,yes,Caucasian,.32002422,0,0
703,no,-.26275212,no,no,Male,yes,Caucasian,.42408159,0,0
5075,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
2624,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
2610,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
1484,yes,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,1
3784,yes,-.26275212,no,no,Male,no,Caucasian,.46494469,0,1
1411,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
1302,no,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,0
3014,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
5802,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
4209,no,.15885352,yes,no,Male,yes,Caucasian,.35597801,0,0
5044,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
4295,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
5809,yes,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,1
2480,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
1491,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
3090,no,-.68435776,no,no,Female,no,Caucasian,.3203007,0,0
1075,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
5900,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
4750,no,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,0
3647,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
4119,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
4109,yes,-.68435776,no,no,Female,no,Caucasian,.29848161,0,1
5390,yes,-.0519493,no,no,Female,no,Caucasian,.44427481,0,1
2165,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
4865,no,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,0
975,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
5747,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
5187,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3598,yes,-.47355494,no,no,Female,no,Caucasian,.3616004,0,1
1155,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
5174,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
5531,no,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,0
3571,yes,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,1
995,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
3372,yes,.36965632,yes,no,Male,no,Caucasian,.44527173,0,1
672,no,-.26275212,no,no,Male,yes,Caucasian,.43198031,0,0
2912,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
2197,no,-.26275212,yes,no,Male,yes,Caucasian,.26932016,0,0
5717,yes,-.68435776,no,yes,Female,no,Caucasian,.47381425,0,1
4856,no,-.68435776,no,yes,Female,yes,Caucasian,.43031618,0,0
1351,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
3150,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
1252,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
6086,no,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,0
5426,yes,-.0519493,no,no,Female,no,Caucasian,.44475842,0,1
4526,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
261,yes,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,1
327,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
4854,no,.15885352,yes,no,Male,no,Caucasian,.38606521,0,0
3893,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
4016,no,-.26275212,no,no,Male,no,Caucasian,.4842748,0,0
5649,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
5842,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
806,no,-.68435776,no,no,Female,no,Caucasian,.3203007,0,0
2755,no,.15885352,yes,no,Male,no,Caucasian,.40473026,0,0
3235,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
1369,yes,-.0519493,yes,no,Male,no,Caucasian,.36625001,0,1
1894,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
1436,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
947,no,-.47355494,no,no,Female,no,Caucasian,.33427021,0,0
5699,yes,-.0519493,no,no,Male,yes,Caucasian,.46294948,0,1
3056,yes,-.68435776,no,no,Female,no,Caucasian,.32927537,0,1
2657,no,-.0519493,yes,no,Male,no,Caucasian,.34791866,0,0
4094,yes,-.0519493,yes,no,Male,no,Caucasian,.34121034,0,1
2279,yes,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,1
3134,yes,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,1
2658,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
1087,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
5055,no,-.47355494,no,no,Female,yes,Caucasian,.2897909,0,0
