policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,homevalue,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,predictedclaim
56758758,1997-03-26,2,4718,0,0,37,Commercial,26380,8,1,Panel Truck,yes,6,No,39,2,12,71486,M,Yes,Unknown,Masters,0,0,14,14,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,.59674841
56810072,1996-04-14,3,2004,9059,0,60,Private,7950,10,1,Pickup,no,3,Yes,28,1,7,21970,M,Yes,Blue Collar,<High School,0,0,6,6,Urban,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.60286468
56812713,1998-11-25,3,41844,0,1,18,Private,17910,1,1,Sedan,yes,1,No,55,1,11,31875,M,Yes,Blue Collar,<High School,0,0,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,.32127449
56830874,1993-10-30,0,0,0,0,46,Commercial,21680,1,1,Van,yes,0,No,50,0,10,150619,M,No,Professional,Bachelors,404945,404945,14,14,Rural,TRUE,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,.026913725
56840342,1997-03-10,0,0,0,0,9,Commercial,10580,9,1,Sedan,yes,2,No,46,0,7,38786,M,No,Blue Collar,Bachelors,150824,150824,7,7,Rural,FALSE,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,.026025388
56846066,1995-10-28,1,11290,0,1,15,Private,5750,7,1,SUV,no,7,No,36,2,10,6528,F,No,Home Maker,<High School,0,0,3,3,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.55904156
56852008,1994-07-06,0,0,3591,0,20,Private,17350,1,2,Van,yes,0,Yes,54,0,12,64423,M,No,Doctor,PhD,216645,216645,16,16,Urban,TRUE,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,.11534764
56853909,1995-04-02,0,0,0,0,23,Commercial,29930,4,2,Sports Car,no,6,No,40,0,11,119244,F,No,Blue Collar,Bachelors,349833,349833,1,1,Rural,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.071680918
56857075,1994-03-13,2,41175,13720,0,32,Private,8140,10,1,Sports Car,no,3,Yes,47,0,0,0,F,No,Home Maker,Bachelors,84486,84486,1,1,Urban,FALSE,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,.61724174
56860745,1995-09-18,0,0,0,0,30,Private,18310,1,1,Sedan,no,0,No,39,1,12,129132,F,Yes,Lawyer,PhD,335180,335180,25,25,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,.051293731
56880047,1998-09-01,0,0,0,0,18,Commercial,5400,1,1,Sedan,no,1,No,39,0,11,90635,M,No,Blue Collar,Bachelors,251424,251424,9,9,Rural,TRUE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,.024390511
56882345,1998-01-30,0,0,2667,0,23,Commercial,27530,1,2,Pickup,no,0,Yes,47,0,10,119454,F,No,Unknown,Masters,0,0,14,14,Urban,FALSE,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,.49420407
56884938,1994-11-15,0,0,0,0,26,Private,17090,22,2,SUV,no,0,No,62,0,13,29453,M,No,Professional,Bachelors,135076,135076,17,17,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,.043299988
56888473,1994-11-07,2,6127,0,0,38,Commercial,12830,4,1,Sedan,yes,6,No,51,0,12,62349,M,No,Blue Collar,Bachelors,202627,202627,7,7,Urban,FALSE,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,.3838717
56894302,1993-06-01,3,1266,0,0,45,Private,17110,6,2,SUV,no,1,No,45,2,NA,62808,F,No,Manager,Bachelors,237038,237038,12,12,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.24887937
56895068,1996-05-19,2,4764,0,0,44,Private,18950,6,3,Sports Car,no,8,No,62,0,15,35296,F,No,Manager,High School,189767,189767,9,9,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.39185494
56896158,1994-03-12,1,3495,0,0,40,Private,6460,11,2,SUV,no,3,No,40,2,10,98471,F,Yes,Professional,Masters,309481,309481,NA,,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
56902636,1994-08-24,0,0,0,0,33,Private,9490,1,1,SUV,no,0,No,50,0,0,0,F,No,Home Maker,<High School,0,0,5,5,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.058687951
56903516,1997-02-22,2,5788,0,2,23,Private,10020,17,2,SUV,no,1,No,45,2,NA,27266,F,Yes,Clerical,<High School,0,0,6,6,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.48500422
56915620,1997-11-24,1,5358,2219,0,42,Private,15120,6,1,Sports Car,no,7,Yes,41,2,16,35636,F,No,Clerical,High School,150462,150462,1,1,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.52587378
56922728,1993-07-07,0,0,20264,0,26,Private,9070,6,1,SUV,no,2,Yes,27,0,10,25564,F,No,Blue Collar,<High School,0,0,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.42016092
56947602,1997-05-03,0,0,0,0,57,Private,22180,1,3,Sedan,yes,2,No,40,0,11,54417,M,No,Blue Collar,High School,192028,192028,7,7,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,.19994849
56955766,1994-07-04,1,6216,5487,0,52,Commercial,10040,1,2,Pickup,yes,4,Yes,56,0,14,54286,M,No,Blue Collar,High School,0,0,NA,,Urban,TRUE,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,
56972877,1995-12-08,0,0,0,0,52,Commercial,30390,6,3,Sports Car,no,2,No,42,1,14,125243,F,No,Blue Collar,Bachelors,360647,360647,13,13,Rural,FALSE,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.030700743
56977211,1993-06-23,0,0,0,0,46,Private,24780,1,1,SUV,no,0,No,64,0,12,120539,F,No,Lawyer,Masters,366173,366173,17,17,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.069811955
56990266,1995-10-29,3,38792,0,0,5,Commercial,9350,1,2,Pickup,no,3,No,50,0,8,40552,M,No,Blue Collar,High School,163186,163186,NA,,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,
56992934,1996-10-10,1,3653,1745,0,14,Private,8540,6,1,Pickup,no,2,Yes,52,0,13,18426,M,No,Clerical,<High School,137473,137473,1,1,Urban,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.26214114
56994990,1996-01-30,0,0,0,0,64,Private,1500,6,2,Sports Car,no,0,No,50,0,14,78510,F,No,Clerical,<High School,232988,232988,3,3,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.34786367
56998873,1997-02-06,0,0,0,0,10,Private,13450,10,1,Sedan,no,2,No,32,2,13,21204,F,No,Student,<High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.14688249
57002807,1995-04-09,0,0,6639,0,60,Private,9200,4,1,Sedan,no,1,Yes,46,0,12,28996,F,No,Clerical,High School,137891,137891,9,9,Urban,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.22576106
57008056,1997-09-18,0,0,0,0,45,Commercial,23730,10,2,Pickup,no,0,No,58,0,12,181620,F,No,Unknown,Masters,500309,500309,16,16,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,.061136525
57026433,1998-09-07,1,30192,5984,0,25,Commercial,8290,6,2,SUV,no,7,Yes,36,3,19,34658,F,No,Blue Collar,High School,191264,191264,1,1,Urban,FALSE,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,.77357811
57039485,1998-12-16,0,0,0,0,36,Commercial,21030,1,4,Pickup,no,0,No,38,3,NA,,F,Yes,Professional,Bachelors,0,0,7,7,Rural,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,.10520133
57047888,1993-08-03,0,0,0,0,11,Private,1500,3,2,SUV,no,1,No,46,0,12,132651,F,No,Professional,Masters,340258,340258,12,12,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.1074815
57051444,1994-07-13,2,1464,0,0,39,Private,23170,3,2,Sedan,no,5,No,43,3,15,74518,F,No,Blue Collar,<High School,268680,268680,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,.24054173
57057702,1994-05-16,1,10388,0,0,19,Private,6570,1,1,SUV,no,3,No,33,1,15,17686,F,No,Clerical,High School,92707,92707,5,5,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.3461597
57063729,1995-11-03,0,0,0,1,41,Private,12880,18,5,SUV,no,0,No,44,2,10,39077,F,No,Clerical,High School,154749,154749,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.026596298
57065487,1993-09-28,0,0,0,0,61,Private,8290,4,1,SUV,no,3,No,38,1,9,10631,F,Yes,Student,High School,0,0,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,.25164121
57077951,1999-04-23,0,0,0,0,51,Private,6000,1,2,SUV,no,0,No,45,1,15,28725,F,No,Clerical,High School,NA,,1,1,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
57078150,1997-11-19,0,0,0,0,61,Private,20020,4,1,SUV,no,0,No,36,3,12,17663,F,Yes,Home Maker,High School,134466,134466,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.061026819
57079307,1997-08-29,0,0,0,0,18,Private,5700,10,1,Sports Car,no,0,No,42,1,8,85664,F,Yes,Doctor,PhD,258771,258771,NA,,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,
57093003,1995-03-19,2,652,5505,2,42,Private,12330,16,1,SUV,no,0,Yes,39,2,12,46674,F,Yes,Professional,Bachelors,200479,200479,NA,,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
57097755,1996-07-20,0,0,0,0,46,Commercial,22700,7,2,SUV,no,1,No,48,0,11,29702,F,No,Blue Collar,High School,0,0,8,8,Rural,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,.082552478
57098672,1996-09-16,0,0,1907,0,38,Private,7200,1,1,SUV,no,1,Yes,57,2,0,0,F,Yes,Home Maker,Bachelors,0,0,8,8,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.46553704
57107493,1997-09-04,0,0,4259,0,17,Private,4600,6,1,Sports Car,no,0,Yes,31,1,12,33782,F,Yes,Clerical,High School,0,0,5,5,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,.41801569
57121532,1993-12-08,3,14140,3274,0,52,Private,9970,1,1,SUV,yes,7,Yes,18,0,0,0,F,No,Home Maker,High School,0,0,NA,,Urban,TRUE,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,
57122306,1996-12-30,0,0,2288,0,26,Private,9780,6,3,SUV,no,0,Yes,38,0,10,44809,F,No,Blue Collar,<High School,0,0,8,8,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.28879449
57136356,1995-03-27,0,0,0,0,33,Commercial,21040,7,1,Sedan,yes,2,No,43,0,13,97542,M,No,Blue Collar,Bachelors,266417,266417,7,7,Urban,FALSE,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,.14104202
57137733,1996-12-22,0,0,0,0,5,Private,10270,15,2,SUV,no,1,No,53,0,7,34730,F,No,Professional,High School,169666,169666,NA,,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
57145856,1995-10-05,0,0,0,0,51,Commercial,25900,10,1,Sedan,no,0,No,53,1,10,74826,M,No,Blue Collar,High School,237354,237354,NA,,Rural,FALSE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,
57167771,1996-11-21,0,0,0,0,24,Private,20500,25,1,SUV,no,0,No,56,0,9,67620,F,No,Lawyer,Masters,245585,245585,17,17,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.02426569
57171243,1997-11-30,0,0,0,0,30,Private,7870,1,2,SUV,no,0,No,46,0,8,51822,F,No,Blue Collar,High School,174401,174401,1,1,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,.24358052
57180255,1998-05-11,0,0,4018,0,49,Private,2930,3,2,Sedan,no,4,Yes,23,3,12,14307,M,No,Clerical,Bachelors,119409,119409,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.41679204
57183002,1997-04-07,1,30646,17367,0,64,Private,17010,9,2,SUV,yes,10,Yes,20,0,10,38681,F,No,Professional,Bachelors,0,0,10,10,Urban,FALSE,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,.75794381
57203062,1996-12-23,0,0,0,0,38,Private,5400,1,2,Pickup,no,0,No,53,0,13,24992,M,No,Professional,Bachelors,145079,145079,6,6,Urban,TRUE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,.21396522
57205677,1995-04-27,1,2969,0,1,19,Private,22050,1,4,Sedan,yes,2,No,39,1,0,0,M,No,Home Maker,High School,64780,64780,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.23814994
57208762,1996-08-07,1,24301,0,0,26,Commercial,10060,6,1,Pickup,yes,0,No,52,0,7,33560,M,No,Clerical,High School,125086,125086,9,9,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.22653404
57209199,1994-08-26,0,0,0,0,56,Private,5400,10,1,SUV,no,0,No,39,3,0,0,F,Yes,Home Maker,High School,66702,66702,9,9,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.064780816
57218218,1993-10-11,0,0,0,0,27,Private,11360,6,2,Sports Car,no,0,No,33,1,0,0,F,No,Home Maker,<High School,83983,83983,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.041822061
57219858,1997-09-30,0,0,4746,0,12,Private,18600,8,2,SUV,no,4,Yes,32,1,9,42018,F,No,Professional,Bachelors,124856,124856,8,8,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.16671801
57253394,1998-07-01,0,0,0,1,22,Commercial,8620,1,1,Pickup,no,0,No,45,1,0,0,M,No,Student,High School,0,0,8,8,Rural,TRUE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,.092498057
57262501,1993-10-23,0,0,4656,0,29,Private,11310,1,4,SUV,no,1,Yes,38,0,10,,F,No,Clerical,High School,0,0,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,.65463543
57283709,1995-07-23,0,0,0,0,60,Private,18400,1,3,Sedan,no,1,No,58,0,15,3256,F,No,Home Maker,<High School,122217,122217,1,1,Rural,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,.023066502
57296627,1997-04-10,2,7165,4326,0,34,Private,5000,6,1,SUV,no,0,Yes,35,2,11,47643,F,No,Clerical,High School,150050,150050,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.35811934
57299601,1997-10-06,2,613,0,1,32,Private,17450,1,1,Sedan,no,1,No,38,2,12,21852,F,No,Clerical,High School,115923,115923,NA,,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,
57302989,1998-11-22,0,0,0,0,25,Commercial,13340,7,3,SUV,no,2,No,55,0,12,63376,F,No,Blue Collar,Bachelors,225111,225111,14,14,Rural,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,.026004367
57316808,1994-09-22,0,0,0,0,71,Private,18950,10,2,Van,no,2,No,51,0,7,70195,M,No,Manager,Bachelors,269925,269925,8,8,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,.15894298
57329808,1997-08-18,2,10764,6346,0,14,Commercial,24300,1,2,Panel Truck,yes,3,Yes,41,0,11,96813,M,No,Professional,Bachelors,279879,279879,7,7,Urban,TRUE,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,.26276818
57335389,1993-12-06,0,0,0,0,25,Commercial,29330,1,1,Van,no,0,No,53,0,5,154099,F,No,Unknown,PhD,0,0,16,16,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,.2848486
57367942,1996-07-13,0,0,0,0,38,Private,23460,7,3,Sedan,no,2,No,45,0,0,0,F,No,Home Maker,High School,70232,70232,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.12680076
57383037,1995-08-09,0,0,0,0,47,Commercial,10760,1,1,Pickup,no,2,No,38,0,9,34648,M,No,Blue Collar,High School,0,0,1,1,Rural,TRUE,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,.35117713
57398519,1997-11-10,3,5584,0,0,26,Commercial,17130,9,1,Sedan,no,6,No,29,2,11,47621,F,Yes,Blue Collar,High School,196036,196036,1,1,Urban,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,.53611612
57417266,1993-12-19,0,0,0,0,52,Private,6200,7,2,Pickup,no,0,No,47,0,0,0,M,No,Home Maker,PhD,91949,91949,20,20,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.19699647
57426305,1998-11-15,2,4422,2908,1,41,Commercial,43280,6,2,Panel Truck,no,0,Yes,41,2,14,290846,F,No,Manager,Masters,682634,682634,18,18,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,.073560141
57428051,1995-10-21,1,4538,0,0,20,Private,21740,3,1,Van,yes,3,No,43,2,9,159443,M,No,Professional,Bachelors,423784,423784,5,5,Urban,FALSE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,.12068652
57439121,1997-07-05,0,0,0,0,9,Private,5900,11,1,SUV,no,0,No,44,1,14,118257,F,No,Manager,Bachelors,320567,320567,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.073756091
57450621,1994-07-20,0,0,6389,0,33,Private,12250,6,1,Sedan,yes,0,Yes,44,0,12,40711,M,No,Clerical,Bachelors,128970,128970,8,8,Urban,FALSE,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.094437279
57451676,1996-05-09,0,0,3615,0,45,Private,7750,10,2,SUV,no,0,Yes,31,1,12,31476,F,Yes,Clerical,<High School,121092,121092,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.35068494
57459215,1997-07-26,2,39793,0,0,44,Private,14130,7,1,Sedan,yes,5,No,54,0,13,72289,M,No,Blue Collar,<High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,.53343624
57462495,1998-11-04,0,0,0,0,36,Private,17570,6,1,SUV,no,3,No,34,3,15,14769,F,No,Student,<High School,104027,104027,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.34479892
57484567,1993-06-21,0,0,0,0,21,Private,21400,1,1,Sedan,no,0,No,46,0,7,152992,M,No,Doctor,PhD,366152,366152,17,17,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.032515641
57486725,1997-01-21,4,4470,5301,0,34,Commercial,13360,1,3,SUV,no,0,Yes,34,4,13,54488,F,No,Blue Collar,High School,216444,216444,1,1,Urban,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.68200386
57488658,1994-05-20,0,0,3595,0,23,Commercial,8670,10,1,Sedan,yes,0,Yes,53,0,14,49636,M,No,Blue Collar,High School,158951,158951,1,1,Urban,FALSE,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,.17896231
57513363,1997-12-02,2,6121,3116,1,17,Commercial,10220,1,2,SUV,no,0,Yes,36,2,11,43680,F,No,Blue Collar,High School,164455,164455,6,6,Urban,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,.55946666
57519355,1998-02-01,0,0,3611,0,30,Private,6300,4,2,SUV,no,0,Yes,48,0,0,0,F,No,Home Maker,High School,127576,127576,9,9,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.18908121
57531369,1994-03-19,2,2712,5558,0,43,Commercial,8940,1,1,Pickup,no,2,Yes,40,2,15,74402,M,No,Blue Collar,High School,247416,247416,7,7,Urban,TRUE,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,.52365977
57542009,1994-10-08,1,3633,0,0,17,Private,10900,1,2,Sedan,no,4,No,51,0,14,24789,M,No,Lawyer,PhD,137805,137805,10,10,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.20812678
57545939,1996-05-28,0,0,0,0,43,Private,24490,4,3,Sedan,no,3,No,35,0,10,38370,F,No,Clerical,High School,146686,146686,7,7,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.11912157
57553731,1996-08-20,1,10506,0,0,33,Private,6980,6,2,Sedan,yes,0,No,50,0,12,4766,M,No,Student,<High School,0,0,4,4,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,.17078982
57553841,1999-01-30,1,6996,5238,0,47,Private,18770,1,1,SUV,no,0,Yes,22,2,13,11047,F,Yes,Clerical,<High School,0,0,8,8,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,.46744889
57572189,1996-10-05,1,5827,0,0,41,Private,14260,1,1,Sports Car,no,3,No,61,1,11,127649,F,No,Lawyer,Masters,351274,351274,19,19,Urban,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.17682266
57573395,1996-10-01,0,0,0,0,33,Private,21110,6,2,SUV,no,0,No,57,0,15,20635,F,No,Home Maker,Bachelors,123810,123810,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.018867366
57579935,1999-01-02,2,9925,0,0,12,Commercial,12030,4,1,Pickup,yes,9,No,34,1,10,14942,M,No,Clerical,<High School,95764,95764,1,1,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,.63181436
57587592,1994-05-10,3,5393,0,1,6,Commercial,20890,6,2,Van,yes,1,No,37,2,14,25513,M,No,Blue Collar,<High School,164445,164445,1,1,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,.47293586
57594856,1993-07-09,0,0,0,0,14,Private,14860,6,1,Sedan,yes,0,No,44,0,13,89627,M,No,Lawyer,Masters,0,0,17,17,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,.093474187
57599103,1995-08-19,0,0,0,0,33,Private,2160,9,1,SUV,no,2,No,44,0,12,6591,F,No,Home Maker,<High School,65192,65192,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.39505166
57607705,1993-08-02,1,21063,0,0,51,Commercial,11770,10,1,Pickup,yes,6,No,47,0,12,101498,M,No,Professional,Masters,0,0,12,12,Urban,FALSE,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,.75404191
57607842,1996-01-13,0,0,0,0,42,Private,17780,13,2,Sports Car,no,2,No,39,0,15,117244,F,No,Lawyer,Masters,326392,326392,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,.099405214
57610306,1998-12-22,0,0,0,1,58,Private,13710,4,1,Sedan,yes,0,No,40,2,10,,M,No,Clerical,Bachelors,115256,115256,1,1,Rural,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,.04089655
57616666,1993-06-30,1,2601,1828,0,54,Commercial,20580,11,1,Van,yes,0,Yes,60,3,17,35092,M,No,Professional,Masters,NA,,13,13,Urban,FALSE,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,
57617224,1995-03-07,0,0,0,1,22,Private,16880,4,1,SUV,no,2,No,44,1,11,,F,No,Clerical,High School,102166,102166,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.036635686
57624975,1996-12-23,0,0,0,0,19,Private,15340,10,1,Sedan,no,2,No,36,0,13,69223,M,No,Manager,High School,211406,211406,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,.057083316
57626595,1997-02-07,2,6057,0,0,30,Private,12850,1,2,Sedan,no,1,No,51,0,12,13275,F,No,Home Maker,High School,0,0,NA,,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
57628033,1997-07-21,0,0,0,0,5,Private,29550,10,2,Sedan,yes,1,No,50,0,11,134152,M,No,Doctor,PhD,0,0,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,.061964858
57635073,1995-05-22,3,6880,0,0,40,Private,14390,7,2,SUV,no,0,No,49,0,14,74669,F,No,Professional,Bachelors,245513,245513,NA,,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
57635172,1998-12-21,0,0,4635,0,11,Commercial,23550,1,1,Pickup,no,1,Yes,48,0,13,24713,F,No,Clerical,<High School,NA,,4,4,Urban,TRUE,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,
57647965,1996-08-15,3,7372,1929,0,6,Private,5200,10,2,Sports Car,no,4,Yes,37,1,11,73941,F,Yes,Manager,Bachelors,265035,265035,10,10,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,.32885581
57656484,1996-09-02,0,0,0,0,26,Private,29640,6,1,Sedan,no,3,No,39,0,12,44738,F,No,Clerical,Bachelors,217422,217422,10,10,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,.0057739913
57670927,1996-07-30,1,50375,0,0,56,Commercial,26430,1,1,Panel Truck,no,0,No,47,0,14,,M,No,Unknown,PhD,0,0,12,12,Urban,FALSE,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,.60466242
57708945,1995-02-19,0,0,0,0,38,Commercial,8770,7,1,Pickup,yes,4,No,38,0,10,34734,M,No,Clerical,Bachelors,138910,138910,14,14,Rural,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,.047382828
57724806,1994-10-27,0,0,0,0,41,Private,32260,6,4,Van,no,0,No,39,3,14,51524,F,Yes,Blue Collar,<High School,0,0,1,1,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,.30790743
57733384,1994-09-05,3,1245,0,0,56,Private,17040,9,2,SUV,no,6,No,48,0,14,37854,F,No,Lawyer,Masters,158470,158470,16,16,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.32063577
57758681,1996-06-19,2,6138,0,0,17,Private,10910,4,1,SUV,no,6,No,41,3,17,23097,F,No,Clerical,<High School,127612,127612,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.47189251
57768070,1996-01-17,2,3855,3312,0,41,Commercial,10070,4,1,SUV,no,6,Yes,39,0,0,0,F,No,Home Maker,Bachelors,0,0,14,14,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,.73446047
57785792,1994-02-24,0,0,0,0,10,Commercial,17030,6,2,Van,yes,0,No,53,0,11,76876,M,No,Unknown,PhD,231577,231577,19,19,Rural,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,.011435291
